customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,num_admin_tickets,num_tech_tickets,churn
CHURN02638,Male,0,No,No,25,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,110.93,2594.02,2,6,No
CHURN02639,Female,0,No,Yes,1,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Mailed check,80.78,90.53,2,8,No
CHURN02640,Male,0,No,Yes,53,No,No phone service,Fiber optic,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,No,Credit card,80.13,4573.54,1,14,No
CHURN02641,Male,0,No,Yes,64,No,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Two year,Yes,Credit card,82.8,4295.97,7,2,No
CHURN02642,Female,0,Yes,No,27,Yes,No,DSL,Yes,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,63.83,1452.69,8,3,No
CHURN02643,Female,0,Yes,Yes,37,No,Yes,Fiber optic,No,No,No internet service,No,Yes,No,One year,No,Bank transfer,155.28,6042.62,8,0,Yes
CHURN02644,Male,0,Yes,Yes,52,Yes,Yes,DSL,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,146.78,7499.2,4,11,No
CHURN02645,Female,0,Yes,No,18,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer,144.35,2164.96,9,4,Yes
CHURN02646,Male,0,Yes,Yes,46,Yes,No,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,38.23,1882.6,6,2,Yes
CHURN02647,Female,1,No,No,17,Yes,No phone service,DSL,No internet service,No,Yes,Yes,No,No internet service,Month-to-month,No,Credit card,49.94,836.99,6,4,No
CHURN02648,Female,1,Yes,Yes,58,No,Yes,Fiber optic,No,No,No internet service,No internet service,No,No,Two year,No,Mailed check,115.76,7193.08,5,12,No
CHURN02649,Female,0,Yes,Yes,70,No,No phone service,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer,153.55,12610.74,1,4,No
CHURN02650,Male,0,No,Yes,27,Yes,No phone service,DSL,No,No,No internet service,No internet service,No internet service,Yes,One year,No,Mailed check,111.56,2579.2,5,11,Yes
CHURN02651,Female,0,No,Yes,23,No,No,No,No,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer,23.29,444.47,5,5,No
CHURN02652,Male,0,Yes,Yes,50,Yes,No phone service,DSL,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Credit card,73.0,3377.21,9,10,No
CHURN02653,Female,1,No,No,60,Yes,No phone service,DSL,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Credit card,98.19,7040.89,7,10,Yes
CHURN02654,Female,0,No,No,55,Yes,No,No,Yes,No,Yes,No internet service,No,Yes,One year,Yes,Electronic check,36.67,1875.11,3,5,No
CHURN02655,Male,1,No,Yes,9,No,Yes,No,Yes,No internet service,Yes,Yes,No internet service,No internet service,Two year,Yes,Electronic check,45.68,397.97,1,12,No
CHURN02656,Male,0,Yes,Yes,34,No,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Electronic check,85.51,2931.38,3,8,Yes
CHURN02657,Male,0,Yes,Yes,31,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,127.18,3284.19,3,2,No
CHURN02658,Male,0,Yes,Yes,53,No,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,86.6,4741.61,7,2,No
CHURN02659,Female,0,Yes,Yes,43,No,No phone service,DSL,No internet service,No internet service,No,No internet service,No internet service,No,One year,Yes,Electronic check,135.38,4733.11,10,13,No
CHURN02660,Male,1,Yes,No,69,Yes,No,Fiber optic,Yes,Yes,No,No internet service,No internet service,No,One year,Yes,Mailed check,20.88,1184.02,3,5,No
CHURN02661,Female,0,No,Yes,30,Yes,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,151.29,4224.25,4,10,No
CHURN02662,Male,1,No,No,25,No,Yes,Fiber optic,No internet service,No internet service,No internet service,No,No,No,Two year,Yes,Credit card,189.18,4497.08,6,4,No
CHURN02663,Male,0,Yes,Yes,22,Yes,No phone service,DSL,No,No internet service,No,No,No internet service,No,One year,No,Mailed check,78.66,1690.71,9,15,Yes
CHURN02664,Female,0,No,Yes,25,Yes,No phone service,No,No internet service,No,No internet service,No,No internet service,Yes,Two year,No,Bank transfer,24.79,499.98,2,9,No
CHURN02665,Female,0,No,No,67,No,No,No,No internet service,No,No internet service,Yes,No,Yes,Two year,Yes,Credit card,103.72,7807.5,7,9,No
CHURN02666,Female,0,Yes,No,61,Yes,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,No,One year,Yes,Mailed check,21.13,1415.09,10,10,No
CHURN02667,Male,0,No,No,11,Yes,Yes,No,Yes,Yes,No internet service,No internet service,No,No internet service,Two year,Yes,Credit card,163.16,1845.52,5,12,Yes
CHURN02668,Female,1,Yes,Yes,19,No,No,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,103.68,2053.16,7,8,Yes
CHURN02669,Female,1,Yes,Yes,36,Yes,No,Fiber optic,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,52.89,2034.19,5,7,No
CHURN02670,Male,0,No,Yes,66,No,Yes,DSL,Yes,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,137.65,10657.53,7,9,No
CHURN02671,Female,0,Yes,No,24,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,Yes,One year,No,Credit card,28.12,630.87,3,13,No
CHURN02672,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,94.43,2221.97,9,11,Yes
CHURN02673,Male,0,No,Yes,7,Yes,No,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,99.86,563.44,8,4,Yes
CHURN02674,Female,1,Yes,No,39,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,74.61,2621.58,9,11,No
CHURN02675,Male,0,Yes,Yes,48,No,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,98.78,5010.57,5,0,Yes
CHURN02676,Female,0,No,No,18,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Electronic check,180.16,2839.6,6,4,Yes
CHURN02677,Male,0,Yes,Yes,38,No,Yes,No,No,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,79.88,3589.88,2,14,No
CHURN02678,Male,1,Yes,Yes,21,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,30.88,612.57,2,4,Yes
CHURN02679,Male,0,No,Yes,9,No,No phone service,DSL,Yes,No,No,No internet service,Yes,No,Month-to-month,No,Bank transfer,171.97,1721.57,9,14,Yes
CHURN02680,Male,0,No,Yes,58,No,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,Month-to-month,Yes,Mailed check,118.6,7788.49,4,1,Yes
CHURN02681,Female,0,No,No,10,No,No phone service,DSL,No internet service,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,37.85,304.12,8,14,No
CHURN02682,Male,0,No,No,2,Yes,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,No,Two year,No,Bank transfer,77.41,129.16,6,15,Yes
CHURN02683,Female,1,Yes,No,7,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer,109.52,892.65,1,6,Yes
CHURN02684,Female,0,Yes,Yes,7,Yes,No,DSL,Yes,No internet service,No,Yes,Yes,Yes,One year,Yes,Credit card,159.67,1284.38,5,4,No
CHURN02685,Female,0,No,No,61,Yes,Yes,DSL,No,No,No,Yes,Yes,No internet service,Two year,Yes,Credit card,149.19,10535.21,10,14,No
CHURN02686,Male,0,Yes,No,55,No,No phone service,DSL,No internet service,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,154.61,8430.23,9,4,No
CHURN02687,Male,0,Yes,Yes,15,No,Yes,Fiber optic,Yes,No internet service,No internet service,No,No,No internet service,One year,Yes,Bank transfer,147.39,2322.27,1,1,No
CHURN02688,Female,0,Yes,No,39,No,No,No,No,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,194.73,6279.35,4,14,No
CHURN02689,Male,0,Yes,No,52,Yes,Yes,No,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,173.12,7483.62,2,2,Yes
CHURN02690,Male,1,No,Yes,11,Yes,No phone service,DSL,No internet service,No,No,Yes,No,No internet service,One year,No,Electronic check,141.44,1750.21,5,2,No
CHURN02691,Female,1,No,No,7,No,No,Fiber optic,No internet service,No internet service,No,No,No,No internet service,One year,Yes,Mailed check,80.77,500.25,5,11,Yes
CHURN02692,Male,0,No,No,64,No,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,154.82,8363.96,0,5,Yes
CHURN02693,Male,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,95.65,333.62,5,3,No
CHURN02694,Female,0,No,No,60,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No,No,Month-to-month,Yes,Credit card,143.2,10129.83,5,4,Yes
CHURN02695,Female,1,No,No,21,Yes,No,DSL,No internet service,No,Yes,No,No internet service,Yes,One year,Yes,Credit card,134.76,2948.8,8,14,No
CHURN02696,Male,1,Yes,No,67,Yes,Yes,No,No,Yes,No internet service,Yes,No internet service,Yes,One year,Yes,Credit card,46.35,2880.93,9,0,No
CHURN02697,Male,0,No,No,44,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No,Two year,Yes,Electronic check,123.12,6334.5,6,0,No
CHURN02698,Male,0,No,Yes,33,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,63.61,2233.67,9,12,No
CHURN02699,Female,0,No,Yes,72,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Mailed check,149.86,9628.57,5,7,Yes
CHURN02700,Female,0,Yes,No,65,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card,74.73,4711.24,7,6,Yes
CHURN02701,Female,0,Yes,No,54,No,No,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,64.29,4164.84,4,14,Yes
CHURN02702,Female,1,No,No,21,No,No phone service,DSL,No,Yes,No internet service,No,Yes,No,One year,No,Credit card,93.19,1762.39,1,11,No
CHURN02703,Male,0,Yes,No,65,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card,49.77,3680.58,9,11,No
CHURN02704,Female,0,No,Yes,66,Yes,No,No,No,No internet service,No,Yes,No internet service,No internet service,Two year,No,Bank transfer,172.37,10315.25,2,11,No
CHURN02705,Female,0,No,Yes,38,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,55.55,2023.36,0,13,No
CHURN02706,Male,0,No,Yes,21,No,Yes,DSL,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,No,Mailed check,30.13,754.49,0,13,No
CHURN02707,Female,0,Yes,No,25,No,No phone service,DSL,No,No internet service,No internet service,Yes,No,No internet service,Two year,No,Bank transfer,66.64,1768.7,0,5,No
CHURN02708,Female,0,Yes,Yes,42,No,No phone service,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,108.14,4916.4,4,8,No
CHURN02709,Female,0,No,No,22,Yes,No,Fiber optic,Yes,No,Yes,No,No internet service,Yes,One year,Yes,Electronic check,92.79,1842.87,0,8,Yes
CHURN02710,Male,0,Yes,No,3,Yes,Yes,DSL,Yes,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Bank transfer,126.81,364.54,4,13,No
CHURN02711,Female,1,Yes,No,28,Yes,No phone service,No,No,No internet service,No internet service,Yes,Yes,Yes,One year,No,Bank transfer,128.71,3309.88,2,7,Yes
CHURN02712,Female,1,No,Yes,12,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer,96.51,1079.86,3,0,Yes
CHURN02713,Female,0,Yes,No,18,No,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,102.22,1506.33,1,1,No
CHURN02714,Male,0,Yes,No,60,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,183.21,12268.31,4,12,No
CHURN02715,Female,0,No,No,64,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,25.2,1578.48,7,8,No
CHURN02716,Female,0,No,No,36,No,No phone service,No,Yes,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Bank transfer,147.85,5124.69,9,3,Yes
CHURN02717,Female,0,Yes,No,42,No,Yes,DSL,Yes,No,No,Yes,Yes,No internet service,Two year,No,Bank transfer,139.07,5443.52,0,5,No
CHURN02718,Male,0,Yes,No,72,No,No,DSL,No internet service,No,Yes,No internet service,No internet service,No internet service,Two year,No,Mailed check,103.9,7259.9,2,12,No
CHURN02719,Female,0,No,Yes,22,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No,No internet service,One year,No,Mailed check,85.45,1707.99,7,2,No
CHURN02720,Male,0,Yes,Yes,61,Yes,No phone service,DSL,No,Yes,No internet service,No,No,No internet service,One year,No,Bank transfer,50.41,3468.59,4,12,No
CHURN02721,Female,0,No,Yes,42,Yes,No phone service,No,Yes,No internet service,No,No,No,No,Month-to-month,No,Electronic check,28.86,1413.17,2,10,Yes
CHURN02722,Male,0,No,Yes,31,No,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer,197.37,7035.26,4,12,No
CHURN02723,Female,0,Yes,No,28,Yes,No,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Bank transfer,50.38,1176.12,1,5,Yes
CHURN02724,Female,1,Yes,No,13,Yes,No phone service,No,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card,38.63,503.85,1,14,No
CHURN02725,Female,0,Yes,Yes,64,Yes,No phone service,No,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Credit card,161.29,10250.59,2,7,Yes
CHURN02726,Male,1,Yes,Yes,11,No,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,65.89,748.49,10,15,Yes
CHURN02727,Female,0,Yes,No,8,No,Yes,DSL,Yes,No,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,67.85,470.54,0,12,Yes
CHURN02728,Male,0,Yes,Yes,44,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,No,Two year,No,Mailed check,56.56,2748.68,4,8,Yes
CHURN02729,Male,0,Yes,Yes,46,No,No phone service,No,No internet service,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer,161.23,6619.4,1,9,No
CHURN02730,Female,0,No,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,121.94,10220.15,4,0,No
CHURN02731,Female,0,No,No,33,Yes,No,DSL,No,No internet service,No internet service,Yes,No internet service,No,Two year,No,Bank transfer,56.6,1497.34,2,13,No
CHURN02732,Male,1,Yes,Yes,9,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,No,Two year,No,Credit card,95.83,810.61,8,7,No
CHURN02733,Female,0,Yes,No,34,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,One year,Yes,Bank transfer,110.24,3406.16,0,2,Yes
CHURN02734,Male,1,Yes,No,4,No,Yes,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,160.37,681.88,9,0,No
CHURN02735,Male,0,No,No,15,No,No,Fiber optic,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,35.76,530.34,8,15,No
CHURN02736,Female,1,Yes,No,59,No,No,DSL,No internet service,No internet service,No,No internet service,No,No internet service,Two year,No,Electronic check,56.71,2694.21,1,0,No
CHURN02737,Female,0,No,No,49,Yes,No,No,No internet service,No,Yes,No internet service,Yes,No internet service,Two year,No,Electronic check,130.36,6642.69,2,5,No
CHURN02738,Female,1,No,No,11,No,Yes,No,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,57.5,529.32,1,7,Yes
CHURN02739,Female,0,No,Yes,63,Yes,Yes,No,Yes,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,126.31,9539.14,3,7,No
CHURN02740,Male,1,No,Yes,22,Yes,Yes,No,No,Yes,Yes,Yes,No internet service,No,One year,Yes,Mailed check,40.09,760.24,6,3,Yes
CHURN02741,Male,0,Yes,Yes,36,No,No,Fiber optic,Yes,No,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,98.77,4224.43,8,13,No
CHURN02742,Female,0,No,Yes,33,No,No,No,No internet service,No,No,No internet service,No,Yes,Two year,No,Electronic check,128.7,3496.51,4,2,No
CHURN02743,Female,0,No,Yes,25,No,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,No,No internet service,One year,No,Bank transfer,127.44,3310.79,9,15,No
CHURN02744,Female,0,No,Yes,11,No,Yes,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,One year,No,Bank transfer,113.19,1236.51,10,1,No
CHURN02745,Male,1,Yes,No,52,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,34.43,1484.31,3,0,No
CHURN02746,Female,0,No,Yes,70,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card,36.86,2198.32,3,7,No
CHURN02747,Male,0,Yes,Yes,47,No,Yes,Fiber optic,Yes,No internet service,No,No,No,No internet service,Two year,Yes,Mailed check,196.04,9413.64,10,13,Yes
CHURN02748,Male,1,No,No,3,No,No phone service,Fiber optic,No,No,No internet service,No,No internet service,Yes,Two year,No,Credit card,139.73,417.61,10,7,No
CHURN02749,Female,0,Yes,Yes,30,No,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Two year,No,Mailed check,92.15,2358.81,10,5,No
CHURN02750,Male,0,Yes,No,62,No,No phone service,No,No internet service,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,93.63,5381.88,1,9,No
CHURN02751,Female,1,No,No,6,No,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Bank transfer,198.23,1334.41,3,2,Yes
CHURN02752,Male,0,Yes,No,51,Yes,Yes,No,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,160.7,6590.57,2,10,No
CHURN02753,Female,0,Yes,No,31,Yes,No,DSL,No internet service,No internet service,No,No internet service,No internet service,No,Two year,Yes,Credit card,194.1,6622.6,0,1,No
CHURN02754,Female,0,Yes,No,57,Yes,Yes,Fiber optic,No internet service,No,No,No,No internet service,Yes,Two year,No,Credit card,47.36,3018.01,0,9,No
CHURN02755,Female,0,No,Yes,12,No,No,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,One year,Yes,Bank transfer,32.09,438.64,2,1,Yes
CHURN02756,Female,0,No,Yes,50,Yes,No,DSL,No internet service,No,No internet service,No,No,No,One year,No,Bank transfer,107.02,4447.75,4,9,No
CHURN02757,Male,0,Yes,Yes,69,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No internet service,Two year,Yes,Electronic check,22.39,1407.69,4,11,No
CHURN02758,Female,1,Yes,Yes,19,No,No phone service,DSL,Yes,Yes,Yes,No internet service,No internet service,No,Two year,No,Credit card,162.0,2686.67,6,4,No
CHURN02759,Female,1,No,No,41,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,192.37,8617.44,7,1,Yes
CHURN02760,Male,0,No,No,57,No,No phone service,No,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer,84.75,5775.45,6,3,No
CHURN02761,Female,0,Yes,Yes,40,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No,No,Two year,Yes,Credit card,175.36,7411.47,6,2,No
CHURN02762,Male,0,No,Yes,9,Yes,No,DSL,No,No,No internet service,Yes,Yes,No,One year,Yes,Electronic check,124.42,1122.18,2,2,Yes
CHURN02763,Male,0,Yes,No,72,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,No,No,One year,No,Bank transfer,49.1,3413.54,2,2,No
CHURN02764,Male,0,Yes,No,47,No,No,Fiber optic,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer,73.94,3042.39,9,13,No
CHURN02765,Male,1,No,Yes,64,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No internet service,One year,No,Electronic check,190.97,12645.23,2,3,No
CHURN02766,Female,0,No,No,15,Yes,No phone service,No,No,Yes,Yes,No,Yes,No internet service,One year,Yes,Mailed check,194.21,3181.11,0,15,Yes
CHURN02767,Male,0,Yes,No,59,No,No,DSL,No internet service,Yes,No internet service,No,No internet service,Yes,Two year,Yes,Credit card,88.76,5634.41,8,11,No
CHURN02768,Female,0,No,No,25,No,Yes,No,Yes,No internet service,No,Yes,Yes,No internet service,Month-to-month,No,Bank transfer,185.98,5205.72,1,10,Yes
CHURN02769,Male,1,No,No,68,Yes,Yes,No,No,No,Yes,Yes,No internet service,No internet service,Two year,Yes,Credit card,167.27,9208.68,1,0,Yes
